id,text_len,summary_len
train_4831,1270,205
train_4832,1617,270
train_4833,239,79
train_4834,963,221
train_4835,878,141
train_4836,765,175
train_4837,538,124
train_4838,1225,211
train_4839,801,184
train_4840,393,99
train_4841,801,172
train_4842,521,93
train_4843,626,188
train_4844,861,183
train_4845,1080,172
train_4846,237,99
train_4847,740,100
train_4848,745,163
train_4849,462,66
train_4850,500,113
train_4851,1236,230
train_4852,309,192
train_4853,515,104
train_4854,532,107
train_4855,1624,215
train_4856,600,167
train_4857,516,177
train_4858,1041,132
train_4859,491,111
train_4860,432,103
train_4861,719,220
train_4862,670,163
train_4863,916,83
train_4864,485,86
train_4865,1973,208
train_4866,1158,191
train_4867,1311,269
train_4868,909,163
train_4869,516,96
train_4870,748,128
train_4871,229,105
train_4872,535,165
train_4873,731,130
train_4874,548,94
train_4875,721,178
train_4876,623,128
train_4877,505,130
train_4878,1373,244
train_4879,555,163
train_4880,549,135
train_4881,614,98
train_4882,330,122
train_4883,990,115
train_4884,1220,158
train_4885,316,69
train_4886,741,113
train_4887,404,147
train_4888,729,132
train_4889,1056,171
train_4890,648,123
train_4891,643,164
train_4892,493,117
train_4893,679,159
train_4894,438,96
train_4895,503,76
train_4896,576,147
train_4897,598,125
train_4898,1348,284
train_4899,936,198
train_4900,938,177
train_4901,1249,252
train_4902,392,86
train_4903,500,77
train_4904,698,148
train_4905,489,99
train_4906,865,138
train_4907,401,88
train_4908,903,191
train_4909,265,70
train_4910,446,98
train_4911,1098,198
train_4912,371,93
train_4913,534,149
train_4914,994,227
train_4915,898,161
train_4916,616,132
train_4917,462,97
train_4918,594,148
train_4919,1755,330
train_4920,294,70
train_4921,776,194
train_4922,615,146
train_4923,645,160
train_4924,543,133
train_4925,1835,254
train_4926,231,49
train_4927,220,68
train_4928,954,134
train_4929,647,116
train_4930,1349,286
train_4931,867,192
train_4932,669,104
train_4933,1021,205
train_4934,365,93
train_4935,385,76
train_4936,528,117
train_4937,670,180
train_4938,551,86
train_4939,824,138
train_4940,507,155
train_4941,621,125
train_4942,474,114
train_4943,893,154
train_4944,754,148
train_4945,1156,166
train_4946,957,133
train_4947,442,118
train_4948,385,99
train_4949,828,131
train_4950,255,66
train_4951,260,58
train_4952,398,91
train_4953,1156,194
train_4954,777,168
train_4955,250,66
train_4956,609,111
train_4957,1047,203
train_4958,493,121
train_4959,241,60
train_4960,641,129
train_4961,429,67
train_4962,1130,219
train_4963,549,114
train_4964,603,98
train_4965,401,82
train_4966,707,114
train_4967,540,113
train_4968,846,148
train_4969,613,140
train_4970,250,66
train_4971,1016,193
train_4972,609,118
train_4973,1484,154
train_4974,669,124
train_4975,1182,154
train_4976,353,83
train_4977,528,122
train_4978,846,128
train_4979,2103,281
train_4980,197,66
train_4981,832,110
train_4982,285,81
train_4983,618,137
train_4984,291,89
train_4985,483,94
train_4986,816,128
train_4987,629,118
train_4988,880,108
train_4989,393,66
train_4990,555,121
train_4991,668,180
train_4992,645,100
train_4993,654,135
train_4994,499,157
train_4995,983,166
train_4996,1422,258
train_4997,480,117
train_4998,1238,158
train_4999,611,109
train_5000,721,126
train_5001,926,99
train_5002,618,119
train_5003,450,70
train_5004,912,199
train_5005,1103,169
train_5006,367,81
train_5007,1402,297
train_5008,990,146
train_5009,659,182
train_5010,297,73
train_5011,485,100
train_5012,677,126
train_5013,741,154
train_5014,859,181
train_5015,1535,227
train_5016,514,97
train_5017,1633,383
train_5018,1795,317
train_5019,849,179
train_5020,633,142
train_5021,990,153
train_5022,848,125
train_5023,606,127
train_5024,534,137
train_5025,232,52
train_5026,486,134
train_5027,809,135
train_5028,386,111
train_5029,344,56
train_5030,411,107
train_5031,809,197
train_5032,538,132
train_5033,641,134
train_5034,1032,150
train_5035,1272,263
train_5036,708,146
train_5037,769,119
train_5038,751,164
train_5039,455,95
train_5040,691,136
train_5041,510,102
train_5042,388,82
train_5043,713,114
train_5044,343,73
train_5045,537,92
train_5046,1092,222
train_5047,542,140
train_5048,1037,175
train_5049,493,125
train_5050,804,160
train_5051,244,63
train_5052,1287,223
train_5053,860,189
train_5054,848,197
train_5055,453,90
train_5056,467,111
train_5057,1042,263
train_5058,265,53
train_5059,804,163
train_5060,536,91
train_5061,307,103
train_5062,269,68
train_5063,1173,272
train_5064,623,136
train_5065,890,179
train_5066,585,144
train_5067,277,72
train_5068,815,176
train_5069,970,208
train_5070,761,126
train_5071,288,68
train_5072,226,69
train_5073,464,94
train_5074,1048,200
train_5075,1168,228
train_5076,465,111
train_5077,1890,323
train_5078,533,103
train_5079,223,71
train_5080,621,119
train_5081,986,224
train_5082,1068,223
train_5083,753,139
train_5084,1342,254
train_5085,998,182
train_5086,665,174
train_5087,736,195
train_5088,1368,278
train_5089,298,101
train_5090,1065,247
train_5091,370,95
train_5092,1284,283
train_5093,641,119
train_5094,588,137
train_5095,963,230
train_5096,943,183
train_5097,788,118
train_5098,394,83
train_5099,527,102
train_5100,336,74
train_5101,482,75
train_5102,1494,291
train_5103,716,150
train_5104,715,160
train_5105,249,65
train_5106,1224,219
train_5107,507,94
train_5108,688,127
train_5109,518,77
train_5110,635,113
train_5111,962,209
train_5112,721,165
train_5113,1240,218
train_5114,1010,225
train_5115,569,119
train_5116,474,67
train_5117,1789,324
train_5118,848,165
train_5119,674,124
train_5120,486,84
train_5121,986,204
train_5122,475,99
train_5123,484,88
train_5124,1131,229
train_5125,779,162
train_5126,863,142
train_5127,518,63
train_5128,1080,211
train_5129,268,73
train_5130,418,51
train_5131,1776,367
train_5132,921,215
train_5133,880,207
train_5134,474,53
train_5135,832,189
train_5136,592,126
train_5137,268,57
train_5138,1067,173
train_5139,376,68
train_5140,1475,268
train_5141,653,130
train_5142,345,46
train_5143,379,71
train_5144,1352,224
train_5145,484,98
train_5146,947,201
train_5147,1212,167
train_5148,1228,186
train_5149,1637,227
train_5150,710,132
train_5151,1480,220
train_5152,675,125
train_5153,471,73
train_5154,1179,275
train_5155,366,36
train_5156,1272,266
train_5157,384,82
train_5158,635,130
train_5159,478,90
train_5160,544,109
train_5161,876,175
train_5162,343,69
train_5163,252,56
train_5164,956,194
train_5165,581,123
train_5166,935,158
train_5167,604,108
train_5168,1156,255
train_5169,264,45
train_5170,691,75
train_5171,1190,168
train_5172,558,92
train_5173,473,77
train_5174,728,142
train_5175,610,133
train_5176,1343,165
train_5177,444,79
train_5178,860,215
train_5179,625,137
train_5180,550,113
train_5181,834,160
train_5182,935,182
train_5183,765,170
train_5184,1010,176
train_5185,672,96
train_5186,824,110
train_5187,410,81
train_5188,236,62
train_5189,905,141
train_5190,683,150
train_5191,617,112
train_5192,681,142
train_5193,499,95
train_5194,970,160
train_5195,728,177
train_5196,1327,259
train_5197,538,86
train_5198,988,168
train_5199,819,195
train_5200,960,263
train_5201,450,85
train_5202,1025,222
train_5203,574,95
train_5204,493,102
train_5205,412,76
train_5206,711,168
train_5207,722,125
train_5208,531,102
train_5209,614,139
train_5210,1090,193
train_5211,2070,373
train_5212,347,68
train_5213,739,152
train_5214,596,131
train_5215,520,113
train_5216,1068,292
train_5217,503,103
train_5218,598,120
train_5219,1201,217
train_5220,619,118
train_5221,2153,281
train_5222,1377,203
train_5223,417,81
train_5224,515,82
train_5225,1265,203
train_5226,940,178
train_5227,807,175
train_5228,706,147
train_5229,547,132
train_5230,625,138
train_5231,932,207
train_5232,404,98
train_5233,445,67
train_5234,428,97
train_5235,514,111
train_5236,233,57
train_5237,626,91
train_5238,270,51
train_5239,1011,154
train_5240,850,161
train_5241,367,109
train_5242,519,113
train_5243,485,94
train_5244,465,120
train_5245,599,206
train_5246,370,86
train_5247,642,112
train_5248,500,109
train_5249,382,85
train_5250,598,133
train_5251,233,56
train_5252,664,112
train_5253,1148,149
train_5254,569,87
train_5255,256,71
train_5256,1318,273
train_5257,232,80
train_5258,922,227
train_5259,3083,431
train_5260,278,57
train_5261,918,171
train_5262,211,141
train_5263,762,127
train_5264,272,70
train_5265,1088,202
train_5266,418,109
train_5267,646,128
train_5268,339,47
train_5269,826,157
train_5270,940,174
train_5271,515,173
train_5272,800,142
train_5273,514,139
train_5274,652,102
train_5275,859,108
train_5276,567,99
train_5277,970,142
train_5278,550,159
train_5279,809,177
train_5280,567,120
train_5281,523,87
train_5282,1083,217
train_5283,666,139
train_5284,385,110
train_5285,996,206
train_5286,537,109
train_5287,623,84
train_5288,623,102
train_5289,1672,290
train_5290,798,163
train_5291,500,54
train_5292,975,93
train_5293,497,67
train_5294,512,75
train_5295,853,181
train_5296,482,103
train_5297,837,128
train_5298,835,168
train_5299,564,91
train_5300,574,172
train_5301,2162,318
train_5302,1389,154
train_5303,238,78
train_5304,968,202
train_5305,804,135
train_5306,748,115
train_5307,455,93
train_5308,841,158
train_5309,526,106
train_5310,822,129
train_5311,932,163
train_5312,674,82
train_5313,998,138
train_5314,867,186
train_5315,478,82
train_5316,715,149
train_5317,713,129
train_5318,821,184
train_5319,665,133
train_5320,583,182
train_5321,402,96
train_5322,965,168
train_5323,1080,132
train_5324,680,120
train_5325,666,138
train_5326,867,165
train_5327,727,171
train_5328,759,193
train_5329,617,151
train_5330,807,182
train_5331,428,101
train_5332,218,144
train_5333,638,166
train_5334,708,126
train_5335,1046,172
train_5336,1473,240
train_5337,378,99
train_5338,477,71
train_5339,515,163
train_5340,1084,175
train_5341,490,133
train_5342,529,145
train_5343,882,127
train_5344,542,154
train_5345,1062,178
train_5346,453,128
train_5347,1057,192
train_5348,856,153
train_5349,866,158
train_5350,797,123
train_5351,662,139
train_5352,504,87
train_5353,535,147
train_5354,333,111
train_5355,824,139
train_5356,823,162
train_5357,1032,174
train_5358,303,77
train_5359,1133,201
train_5360,969,181
train_5361,710,131
train_5362,765,254
train_5363,647,153
train_5364,911,190
train_5365,573,140
train_5366,536,210
train_5367,495,159
train_5368,497,160
train_5369,956,209
train_5370,1020,185
train_5371,377,89
train_5372,495,109
train_5373,837,141
train_5374,1504,301
train_5375,1351,234
train_5376,658,138
train_5377,366,60
train_5378,1019,188
train_5379,901,174
train_5380,440,87
train_5381,594,150
train_5382,1281,291
train_5383,333,80
train_5384,786,175
train_5385,1386,268
train_5386,1088,207
train_5387,535,110
train_5388,1025,186
train_5389,821,169
train_5390,644,121
train_5391,498,71
train_5392,233,46
train_5393,962,188
train_5394,642,161
train_5395,604,148
train_5396,624,110
train_5397,669,120
train_5398,375,70
train_5399,778,160
train_5400,1233,193
train_5401,265,50
train_5402,1223,224
train_5403,936,178
train_5404,462,90
train_5405,1558,270
train_5406,701,95
train_5407,1031,209
train_5408,1003,162
train_5409,1135,243
train_5410,917,154
train_5411,280,71
train_5412,783,119
train_5413,590,127
train_5414,1044,173
train_5415,742,104
train_5416,637,152
train_5417,808,156
train_5418,836,190
train_5419,619,123
train_5420,482,95
train_5421,712,129
train_5422,783,175
train_5423,404,76
train_5424,643,128
train_5425,873,162
train_5426,579,104
train_5427,547,148
train_5428,590,97
train_5429,1054,196
train_5430,781,170
train_5431,602,142
train_5432,612,137
train_5433,247,77
train_5434,622,135
train_5435,601,72
train_5436,575,130
train_5437,225,55
train_5438,528,115
train_5439,435,100
train_5440,1026,191
train_5441,891,148
train_5442,1309,235
train_5443,661,137
train_5444,783,192
train_5445,706,140
train_5446,653,133
train_5447,244,79
train_5448,1769,280
train_5449,2734,357
train_5450,217,63
train_5451,624,121
train_5452,294,72
train_5453,423,68
train_5454,232,49
train_5455,296,80
train_5456,1138,194
train_5457,457,125
train_5458,485,80
train_5459,384,112
train_5460,262,68
train_5461,927,205
train_5462,600,112
train_5463,887,134
train_5464,881,96
train_5465,1113,220
train_5466,493,117
train_5467,815,127
train_5468,929,153
train_5469,491,99
train_5470,283,47
train_5471,1006,149
train_5472,505,88
train_5473,644,153
train_5474,812,133
train_5475,913,183
train_5476,280,69
train_5477,1471,231
train_5478,520,111
train_5479,485,91
train_5480,826,190
train_5481,501,98
train_5482,495,100
train_5483,360,98
train_5484,356,112
train_5485,745,132
train_5486,804,133
train_5487,529,126
train_5488,243,90
train_5489,640,95
train_5490,1160,238
train_5491,2087,360
train_5492,600,157
train_5493,1861,385
train_5494,528,136
train_5495,347,60
train_5496,876,110
train_5497,734,113
train_5498,1423,217
train_5499,871,128
train_5500,539,97
train_5501,1104,207
train_5502,716,119
train_5503,734,150
train_5504,777,196
train_5505,875,139
train_5506,847,143
train_5507,807,122
train_5508,989,157
train_5509,758,132
train_5510,363,91
train_5511,828,167
train_5512,898,155
train_5513,730,135
train_5514,1004,216
train_5515,637,102
train_5516,845,182
train_5517,850,158
train_5518,605,143
train_5519,783,181
train_5520,544,123
train_5521,537,84
train_5522,469,90
train_5523,854,124
train_5524,855,153
train_5525,624,72
train_5526,1522,227
train_5527,628,140
train_5528,641,112
train_5529,1440,204
train_5530,555,112
train_5531,818,145
train_5532,1184,168
train_5533,342,65
train_5534,636,120
train_5535,449,66
train_5536,264,60
train_5537,335,71
train_5538,359,82
train_5539,1074,215
train_5540,1160,236
train_5541,548,84
train_5542,231,64
train_5543,557,110
train_5544,1189,252
train_5545,1006,196
train_5546,665,147
train_5547,257,47
train_5548,1336,236
train_5549,1078,181
train_5550,258,52
train_5551,304,66
train_5552,1365,228
train_5553,565,125
train_5554,235,56
train_5555,599,138
train_5556,591,147
train_5557,727,159
train_5558,877,186
train_5559,340,55
train_5560,740,131
train_5561,1114,239
train_5562,533,100
train_5563,893,141
train_5564,556,123
train_5565,455,93
train_5566,665,149
train_5567,509,85
train_5568,933,187
train_5569,515,129
train_5570,618,134
train_5571,594,99
train_5572,504,111
train_5573,803,193
train_5574,1249,254
train_5575,911,194
train_5576,1396,270
train_5577,634,124
train_5578,623,103
train_5579,626,107
train_5580,226,44
train_5581,250,52
train_5582,532,93
train_5583,479,107
train_5584,867,179
train_5585,835,134
train_5586,364,80
train_5587,864,171
train_5588,977,194
train_5589,798,135
train_5590,346,54
train_5591,576,115
train_5592,537,95
train_5593,617,111
train_5594,1504,330
train_5595,577,127
train_5596,213,82
train_5597,265,68
train_5598,928,173
train_5599,334,70
train_5600,1117,204
train_5601,315,67
train_5602,751,137
train_5603,1060,244
train_5604,714,156
train_5605,504,90
train_5606,1001,176
train_5607,527,122
train_5608,1038,161
train_5609,584,121
train_5610,609,116
train_5611,1607,268
train_5612,630,128
train_5613,625,144
train_5614,353,77
train_5615,619,166
train_5616,702,123
train_5617,306,62
train_5618,1128,288
train_5619,675,71
train_5620,726,180
train_5621,622,100
train_5622,401,110
train_5623,491,126
train_5624,1156,267
train_5625,296,57
train_5626,1265,278
train_5627,321,86
train_5628,862,132
train_5629,432,86
train_5630,1089,223
train_5631,557,82
train_5632,888,189
train_5633,326,83
train_5634,897,106
train_5635,1005,170
train_5636,789,152
train_5637,676,82
train_5638,257,58
train_5639,345,92
train_5640,592,126
train_5641,918,180
train_5642,408,114
train_5643,561,129
train_5644,517,104
train_5645,1095,202
train_5646,1089,183
train_5647,768,147
train_5648,808,163
train_5649,246,47
train_5650,508,109
train_5651,920,223
train_5652,920,201
train_5653,721,143
train_5654,691,131
train_5655,250,81
train_5656,415,140
train_5657,347,55
train_5658,682,159
train_5659,503,133
train_5660,1516,234
train_5661,532,129
train_5662,564,133
train_5663,394,77
train_5664,808,185
train_5665,770,195
train_5666,664,172
train_5667,2132,310
train_5668,701,101
train_5669,638,140
train_5670,925,205
train_5671,238,66
train_5672,938,114
train_5673,688,111
train_5674,965,135
train_5675,741,157
train_5676,558,135
train_5677,237,47
train_5678,248,101
train_5679,257,75
train_5680,216,70
train_5681,323,114
train_5682,717,175
train_5683,803,167
train_5684,371,115
train_5685,1187,234
train_5686,270,61
train_5687,1041,172
train_5688,1025,220
